# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-04 07:58:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/szh/AppData/Local/Temp/RtmpWMpWHD/standata-2a1076ba5901.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503040858-2-58f9f9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503040858-2-64f469.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l
# Adaptation terminated
# Step size = 0.360383
# Diagonal elements of inverse mass matrix:
# 1.29157, 1.81102
-68.9722,0.986962,0.360383,3,7,0,70.5478,0.64678,0.976103
-67.7826,0.996858,0.360383,3,7,0,69.5725,0.933422,0.965543
-67.7379,0.999132,0.360383,3,15,0,67.8569,0.768284,0.694913
-67.7278,0.939451,0.360383,2,3,0,68.8491,0.786641,0.682942
-67.9564,0.973477,0.360383,2,3,0,68.424,0.86109,0.624068
-66.9255,0.999623,0.360383,3,7,0,68.0332,0.894407,0.831313
-68.8488,0.916764,0.360383,2,7,0,69.6416,0.978131,0.973628
-70.1266,0.996273,0.360383,3,15,0,70.864,0.997461,0.792634
-70.1043,0.999536,0.360383,2,3,0,70.1532,0.997353,0.787197
-66.988,0.989211,0.360383,3,11,0,70.3943,0.900324,0.907408
-67.4885,0.969588,0.360383,2,5,0,68.5028,0.747723,0.763402
-67.0928,1,0.360383,4,15,0,67.5201,0.927214,0.823667
-67.1828,0.992486,0.360383,3,7,0,67.3567,0.898905,0.938235
-67.7503,0.992404,0.360383,3,7,0,68.0271,0.675751,0.846387
-68.6348,0.959154,0.360383,3,15,0,69.2655,0.612955,0.943815
-66.8983,1,0.360383,2,3,0,68.5879,0.838783,0.880872
-67.5578,0.972506,0.360383,2,7,0,68.0188,0.814481,0.962027
-70.5277,0.968429,0.360383,3,7,0,70.6659,0.891897,0.998526
-69.4533,0.99722,0.360383,3,9,0,73.1302,0.91409,0.995243
-68.0423,0.993382,0.360383,3,15,0,70.0648,0.964189,0.956614
-67.4731,0.993204,0.360383,3,7,0,68.7026,0.960892,0.844755
-67.8252,0.996462,0.360383,2,3,0,67.8829,0.974683,0.87809
-67.1941,0.994427,0.360383,3,7,0,68.3232,0.854118,0.745389
-68.5657,0.967139,0.360383,3,7,0,68.9073,0.592251,0.901897
-68.4248,0.928943,0.360383,3,7,0,72.6926,0.898748,0.986832
-68.3264,0.997041,0.360383,3,7,0,68.8936,0.798711,0.983736
-67.9235,0.979795,0.360383,3,15,0,69.3379,0.973619,0.920536
-67.9822,0.998444,0.360383,3,7,0,68.5928,0.647161,0.866626
-67.2754,0.990333,0.360383,3,7,0,68.9265,0.8663,0.728271
-68.1944,0.885029,0.360383,3,7,0,69.4822,0.810644,0.982013
-68.4414,0.997099,0.360383,3,7,0,68.885,0.852731,0.987584
-67.7931,0.99605,0.360383,3,7,0,68.9295,0.820901,0.972368
-70.1731,0.93801,0.360383,2,7,0,72.8961,0.934172,0.997378
-70.1493,0.978886,0.360383,3,7,0,72.0949,0.620905,0.991478
-67.9586,1,0.360383,3,7,0,70.4229,0.765238,0.970442
-67.445,0.999529,0.360383,3,7,0,68.0033,0.847491,0.959951
-67.1064,0.993604,0.360383,3,15,0,67.9672,0.909788,0.784672
-67.5173,0.968937,0.360383,2,7,0,68.0853,0.791181,0.955128
-67.5427,0.997535,0.360383,2,3,0,67.6382,0.783263,0.954606
-66.9012,0.998595,0.360383,2,7,0,67.7826,0.851035,0.892498
-67.0012,0.994624,0.360383,2,7,0,67.1179,0.835831,0.914415
-67.8943,0.968099,0.360383,2,7,0,68.4606,0.847618,0.977
-67.4915,0.997644,0.360383,1,3,0,68.2409,0.860191,0.96287
-67.6634,0.995803,0.360383,3,7,0,67.8222,0.846548,0.666379
-66.8744,1,0.360383,2,7,0,67.7858,0.879336,0.850234
-68.2068,0.946727,0.360383,2,5,0,68.6307,0.965474,0.963769
-69.1218,0.990734,0.360383,2,3,0,69.2021,0.980731,0.978154
-68.614,0.999838,0.360383,3,7,0,69.2762,0.96908,0.975458
-68.8845,0.98892,0.360383,2,7,0,70.7373,0.990845,0.919989
-68.4609,0.980729,0.360383,3,7,0,70.1605,0.987384,0.840756
-68.3342,0.994526,0.360383,3,7,0,68.7198,0.981806,0.767879
-69.0679,0.98122,0.360383,4,15,0,69.4853,0.983618,0.972344
-68.8802,0.991794,0.360383,3,15,0,70.6992,0.686919,0.981842
-67.3898,0.990196,0.360383,3,7,0,69.5853,0.85655,0.70827
-67.1832,0.997491,0.360383,3,7,0,67.8033,0.935084,0.906116
-67.1707,0.997456,0.360383,3,7,0,67.4334,0.909195,0.767575
-67.7324,0.96182,0.360383,2,3,0,67.9756,0.9068,0.664834
-67.6585,0.942953,0.360383,2,5,0,69.0275,0.85661,0.969849
-68.1198,0.986296,0.360383,1,3,0,68.5835,0.819998,0.981047
-67.8915,0.991975,0.360383,3,7,0,68.6231,0.723254,0.955739
-67.4731,0.999798,0.360383,3,7,0,68.2,0.912974,0.710416
-67.4141,1,0.360383,3,7,0,67.81,0.741918,0.919727
-68.0348,0.990563,0.360383,3,7,0,68.1881,0.706795,0.957601
-68.2514,0.985054,0.360383,3,7,0,69.019,0.953994,0.648614
-66.9838,0.992348,0.360383,2,3,0,68.5416,0.917297,0.863582
-69.9744,0.940325,0.360383,3,11,0,70.2771,0.991612,0.980059
-70.6325,0.999515,0.360383,4,15,0,70.8071,0.995385,0.981795
-70.6098,0.98779,0.360383,2,7,0,73.2229,0.998546,0.903825
-70.536,0.999828,0.360383,2,3,0,70.6277,0.998483,0.893045
-67.5034,0.984698,0.360383,3,15,0,71.0902,0.943923,0.940684
-66.9642,0.950274,0.360383,2,7,0,71.9634,0.831156,0.903151
-66.9753,0.999476,0.360383,3,7,0,67.0582,0.915674,0.861008
-68.1139,0.950803,0.360383,2,7,0,69.0048,0.79167,0.625051
-67.1254,0.983022,0.360383,2,7,0,69.3047,0.93427,0.83709
-67.4191,0.995461,0.360383,3,7,0,67.5716,0.958064,0.88086
-67.7238,0.993085,0.360383,3,11,0,68.1609,0.681067,0.834684
-67.1053,0.966797,0.360383,2,3,0,68.4756,0.797604,0.802538
-67.1517,0.995022,0.360383,3,7,0,67.3829,0.872243,0.939491
-67.0962,0.974311,0.360383,3,7,0,69.3917,0.857175,0.766519
-66.9829,1,0.360383,3,7,0,67.151,0.828494,0.906641
-66.9496,1,0.360383,2,3,0,66.9916,0.829804,0.897495
-67.1144,0.995919,0.360383,3,7,0,67.1507,0.775235,0.883535
-70.1875,0.906584,0.360383,2,3,0,70.3963,0.823811,0.40333
-67.045,0.997267,0.360383,2,3,0,70.6155,0.913233,0.808776
-67.1342,0.987943,0.360383,3,15,0,67.4709,0.83583,0.934411
-67.0041,0.99826,0.360383,3,7,0,67.3762,0.893261,0.798684
-67.3272,0.983218,0.360383,3,7,0,67.5471,0.93004,0.936424
-67.8957,0.967682,0.360383,2,7,0,69.7171,0.912104,0.974699
-67.2738,0.997204,0.360383,3,15,0,68.2561,0.94633,0.896833
-66.9562,0.997855,0.360383,3,7,0,67.5767,0.901536,0.825993
-66.8908,0.997555,0.360383,4,15,0,67.1787,0.87113,0.891176
-67.132,0.955127,0.360383,2,7,0,68.8524,0.797344,0.794376
-67.0773,0.987186,0.360383,3,7,0,67.7458,0.900913,0.9243
-67.4383,0.991337,0.360383,2,7,0,67.8749,0.78729,0.948534
-68.0211,0.972293,0.360383,3,7,0,68.8143,0.643006,0.855401
-67.1685,0.98604,0.360383,3,7,0,68.9986,0.858759,0.750081
-66.8945,1,0.360383,2,7,0,67.1644,0.870137,0.830738
-67.1944,0.972507,0.360383,2,7,0,67.5592,0.868495,0.744256
-67.0308,0.981016,0.360383,2,7,0,67.874,0.909254,0.909771
-67.5173,0.984997,0.360383,2,5,0,68.1279,0.955145,0.784951
-67.8553,0.992711,0.360383,2,3,0,67.8911,0.96716,0.76095
-67.8506,0.992908,0.360383,3,7,0,68.3068,0.959215,0.95068
-67.1114,0.995622,0.360383,2,7,0,68.1278,0.910194,0.92411
-67.382,0.988241,0.360383,1,3,0,67.6173,0.925005,0.94522
-69.4035,0.979671,0.360383,3,7,0,69.5215,0.819924,0.995172
-68.3079,0.975801,0.360383,2,7,0,71.8236,0.816175,0.984444
-67.6698,0.999021,0.360383,3,7,0,68.5231,0.916554,0.965728
-67.1149,0.994713,0.360383,2,7,0,68.2003,0.932433,0.890689
-67.3314,0.98275,0.360383,3,7,0,68.2786,0.770137,0.930237
-68.4832,0.913155,0.360383,2,3,0,69.1157,0.59508,0.853516
-67.2931,1,0.360383,3,7,0,68.828,0.861116,0.725147
-66.9142,0.984312,0.360383,2,7,0,67.7767,0.847347,0.826791
-67.0853,0.978837,0.360383,2,7,0,67.6056,0.930054,0.885307
-66.9815,0.999575,0.360383,3,7,0,67.1967,0.910699,0.831342
-67.1239,0.94777,0.360383,4,15,0,68.3381,0.88594,0.762867
-67.6293,0.942469,0.360383,3,7,0,68.9183,0.958152,0.769375
-71.2676,0.962349,0.360383,3,11,0,71.8365,0.999217,0.914018
-71.1953,0.988714,0.360383,3,7,0,72.0726,0.998254,0.6601
-68.8748,0.981157,0.360383,3,11,0,72.1745,0.977685,0.974959
-68.1068,0.987783,0.360383,2,7,0,69.7378,0.962402,0.962204
-67.2575,0.996048,0.360383,3,7,0,68.7053,0.763437,0.803082
-67.5395,0.95774,0.360383,3,7,0,68.4489,0.954558,0.776536
-69.1601,0.931951,0.360383,2,3,0,69.2999,0.977152,0.603739
-67.8845,0.998479,0.360383,3,7,0,69.4685,0.973748,0.912265
-68.0662,0.988651,0.360383,4,15,0,68.9487,0.920524,0.978145
-69.1121,0.991417,0.360383,2,7,0,69.8311,0.859432,0.993915
-70.5942,0.985084,0.360383,3,15,0,71.2754,0.929383,0.998356
-69.3882,1,0.360383,3,7,0,70.8794,0.835207,0.995277
-67.628,0.991627,0.360383,2,7,0,71.0075,0.909469,0.965395
-67.7066,0.996988,0.360383,3,7,0,68.236,0.803908,0.967193
-67.0409,0.995736,0.360383,2,7,0,67.8501,0.90607,0.914769
-67.2447,0.992692,0.360383,2,7,0,67.4672,0.928253,0.928047
-67.2833,0.999439,0.360383,3,7,0,67.3727,0.760115,0.800294
-66.9317,1,0.360383,2,3,0,67.3099,0.820402,0.871
-67.0809,0.992242,0.360383,3,7,0,67.225,0.840559,0.775069
-66.8921,0.930892,0.360383,2,7,0,68.5673,0.867519,0.892133
-66.9148,0.992119,0.360383,3,7,0,67.3408,0.897458,0.882186
-66.9293,0.985228,0.360383,3,7,0,67.8784,0.856994,0.90401
-66.8958,0.996724,0.360383,2,5,0,67.0988,0.864606,0.829845
-67.1603,0.976307,0.360383,2,7,0,67.5069,0.842654,0.755567
-67.7981,0.980473,0.360383,3,7,0,68.1735,0.97205,0.90408
-67.952,0.995345,0.360383,3,7,0,68.4345,0.971149,0.763269
-67.0513,0.99915,0.360383,3,7,0,68.0642,0.802107,0.903726
-67.1746,0.982117,0.360383,3,7,0,67.7614,0.760509,0.859855
-66.9228,0.999157,0.360383,3,7,0,67.2742,0.889412,0.826906
-67.1835,0.986762,0.360383,2,7,0,67.3565,0.820122,0.935782
-67.4161,0.990544,0.360383,3,15,0,67.96,0.939938,0.936258
-67.102,0.993595,0.360383,2,7,0,67.9922,0.788803,0.816657
-68.4527,0.892028,0.360383,3,15,0,70.0043,0.947037,0.608938
-69.4371,0.978675,0.360383,3,15,0,71.6559,0.994389,0.769305
-67.7291,0.997554,0.360383,3,7,0,69.6347,0.954058,0.948231
-67.7851,0.995853,0.360383,3,7,0,68.4049,0.725643,0.729625
-66.9348,1,0.360383,2,3,0,67.8311,0.852725,0.815006
-67.4323,0.963167,0.360383,2,7,0,68.2836,0.952777,0.799052
-68.1239,0.931003,0.360383,3,7,0,69.5436,0.931958,0.631102
-67.6233,0.975231,0.360383,3,7,0,69.352,0.78656,0.960124
-67.6045,0.988676,0.360383,3,15,0,68.7604,0.960585,0.92184
-67.6126,0.986005,0.360383,2,7,0,69.0383,0.936871,0.954963
-67.2252,0.999941,0.360383,3,7,0,67.7084,0.885347,0.74085
-66.9432,1,0.360383,3,7,0,67.2723,0.907833,0.851588
-67.052,0.995861,0.360383,3,7,0,67.2026,0.816124,0.799405
-67.1304,0.992911,0.360383,3,7,0,67.3631,0.852681,0.936726
-67.0151,0.978777,0.360383,3,7,0,68.7986,0.92245,0.859257
-67.1706,0.98541,0.360383,3,7,0,67.5086,0.92654,0.793627
-67.018,0.999965,0.360383,3,7,0,67.4165,0.90052,0.80064
-67.0567,0.999136,0.360383,2,3,0,67.0568,0.902319,0.790574
-67.0779,1,0.360383,3,7,0,67.1977,0.925442,0.897576
-66.9349,0.992232,0.360383,2,7,0,67.5074,0.906071,0.853413
-67.5564,0.978495,0.360383,2,7,0,68.0366,0.961084,0.910746
-67.2635,0.997024,0.360383,1,3,0,67.8371,0.94687,0.889591
-67.7484,0.987784,0.360383,3,7,0,68.0183,0.722295,0.944951
-67.6897,1,0.360383,1,1,0,67.7673,0.728497,0.94334
-69.0469,0.948681,0.360383,3,7,0,70.156,0.629455,0.64959
-68.4208,0.989982,0.360383,3,7,0,70.1141,0.965193,0.972453
-68.5581,0.993879,0.360383,3,7,0,69.6191,0.63391,0.95317
-67.7091,0.927983,0.360383,2,7,0,70.9174,0.934453,0.96166
-67.5011,0.999878,0.360383,3,15,0,68.1141,0.961866,0.838227
-67.6285,0.99057,0.360383,3,7,0,68.0397,0.754743,0.950876
-68.8634,0.974893,0.360383,2,7,0,69.6076,0.756103,0.988768
-70.5987,0.853935,0.360383,1,3,0,71.747,0.574688,0.991278
-71.0948,0.9338,0.360383,2,3,0,72.1768,0.48231,0.983004
-72.72,0.99654,0.360383,4,15,0,74.3729,0.985794,0.999304
-70.3288,0.982448,0.360383,3,11,0,73.7149,0.965614,0.996426
-69.9477,0.997004,0.360383,3,15,0,71.0461,0.982604,0.990248
-69.5889,0.992035,0.360383,3,15,0,71.5455,0.995055,0.76247
-70.2988,0.966378,0.360383,3,7,0,70.6663,0.992812,0.595506
-72.3577,1,0.360383,3,7,0,72.6079,0.999151,0.982813
-70.1791,0.999158,0.360383,4,15,0,72.4982,0.997806,0.896242
-69.4265,1,0.360383,3,7,0,70.3871,0.99529,0.827233
-70.7865,0.981194,0.360383,4,15,0,71.2852,0.997813,0.963653
-67.7744,0.993516,0.360383,4,15,0,71.8078,0.899104,0.97244
-68.0145,0.987896,0.360383,4,15,0,69.3153,0.819026,0.978566
-68.1454,0.999691,0.360383,2,3,0,68.1568,0.820258,0.9816
-68.1271,0.999916,0.360383,2,3,0,68.1652,0.81743,0.981046
-67.3968,0.989992,0.360383,3,15,0,68.6491,0.957358,0.85969
-67.1326,0.984643,0.360383,3,7,0,68.159,0.928107,0.81
-66.9775,0.938164,0.360383,2,7,0,69.0567,0.892246,0.910128
-68.1198,0.979558,0.360383,3,7,0,68.2343,0.975202,0.939063
-67.7497,0.99969,0.360383,4,15,0,68.1982,0.961253,0.938722
-67.2929,0.998902,0.360383,4,15,0,68.3595,0.792857,0.757661
-66.9054,0.974223,0.360383,1,3,0,67.8301,0.842417,0.835582
-69.3931,0.886244,0.360383,4,15,0,70.149,0.886035,0.995383
-66.925,0.996659,0.360383,4,15,0,69.2765,0.845222,0.822965
-67.7766,0.953811,0.360383,2,7,0,68.4505,0.973231,0.849759
-67.2235,0.992017,0.360383,3,15,0,68.4529,0.931662,0.920723
-67.2625,0.999523,0.360383,3,7,0,67.4536,0.946522,0.832963
-69.1541,0.938166,0.360383,3,7,0,70.0653,0.745575,0.530601
-67.859,1,0.360383,2,3,0,69.2349,0.7447,0.69598
-67.3846,0.965404,0.360383,2,3,0,68.5246,0.802362,0.731309
-66.8949,0.995096,0.360383,3,7,0,67.6644,0.893343,0.854506
-68.0402,0.966027,0.360383,3,15,0,68.0784,0.936653,0.973957
-68.2838,0.986367,0.360383,2,7,0,69.7432,0.984374,0.828171
-67.8409,0.996785,0.360383,3,7,0,68.4414,0.970159,0.784081
-68.3269,0.974964,0.360383,2,3,0,68.4403,0.966494,0.673088
-69.2352,0.962972,0.360383,2,3,0,69.5035,0.979962,0.608801
-69.8523,0.994641,0.360383,3,7,0,70.7258,0.992071,0.640763
-71.0242,0.952502,0.360383,2,3,0,71.2038,0.994003,0.533389
-71.7786,0.949353,0.360383,1,1,0,71.7848,0.994281,0.463534
-71.0711,0.998509,0.360383,3,7,0,72.5317,0.996655,0.592191
-72.0368,0.951667,0.360383,2,3,0,72.1689,0.996342,0.480227
-67.8917,0.992891,0.360383,3,7,0,72.9018,0.944848,0.965176
-67.6516,0.998707,0.360383,3,7,0,68.2517,0.959312,0.931947
-70.9148,0.953668,0.360383,3,11,0,71.8132,0.99545,0.986466
-71.0965,0.999427,0.360383,3,7,0,71.417,0.995695,0.988211
-73.165,0.985361,0.360383,3,11,0,74.9688,0.461841,0.997402
-71.3839,1,0.360383,2,3,0,73.3495,0.621986,0.997634
-67.1631,0.96537,0.360383,2,7,0,74.7153,0.921365,0.785779
-67.2567,0.998277,0.360383,3,7,0,67.3008,0.928751,0.774516
-67.8505,0.990706,0.360383,3,7,0,68.5083,0.688617,0.771527
-67.5682,0.997532,0.360383,2,3,0,68.0988,0.773529,0.719675
-68.4597,0.900613,0.360383,3,15,0,70.2112,0.986381,0.909681
-67.0655,0.980646,0.360383,2,7,0,70.0645,0.928445,0.846375
-67.0432,0.914308,0.360383,3,7,0,70.2211,0.871215,0.926673
-67.7502,0.920568,0.360383,1,3,0,70,0.72222,0.94506
-68.4633,0.973295,0.360383,3,7,0,69.3626,0.939276,0.983474
-70.0927,0.993966,0.360383,3,7,0,70.4553,0.910785,0.997562
-67.5546,0.982636,0.360383,2,7,0,70.8737,0.915723,0.960424
-67.2609,0.999583,0.360383,3,15,0,67.8307,0.943611,0.816805
-68.1424,0.96534,0.360383,3,7,0,69.4737,0.968715,0.71206
-68.0413,1,0.360383,1,1,0,68.1526,0.967072,0.722709
-68.2162,0.975581,0.360383,4,15,0,69.7031,0.956186,0.971542
-68.9324,0.998313,0.360383,3,7,0,69.4873,0.859927,0.992665
-69.155,0.993691,0.360383,4,15,0,69.2729,0.849083,0.994127
-69.7152,0.991604,0.360383,3,7,0,70.2946,0.941585,0.995491
-67.6789,0.996927,0.360383,2,7,0,70.3402,0.801287,0.965616
-67.3406,0.995555,0.360383,1,3,0,67.8936,0.834285,0.952314
-67.4352,0.990565,0.360383,3,15,0,68.0371,0.726508,0.816709
-69.3781,0.89458,0.360383,2,3,0,69.4052,0.567069,0.695528
-67.1757,1,0.360383,2,3,0,69.3384,0.802937,0.7765
-67.9466,0.951813,0.360383,2,3,0,68.2787,0.656784,0.82244
-67.1898,0.982695,0.360383,3,7,0,69.0961,0.868777,0.74521
-67.3046,0.96782,0.360383,2,7,0,68.4765,0.948249,0.898968
-68.1297,0.992775,0.360383,3,7,0,68.1775,0.982217,0.865131
-68.5749,0.98292,0.360383,3,7,0,68.8622,0.984489,0.942611
-69.1931,0.995023,0.360383,2,3,0,69.27,0.990985,0.951444
-66.9767,0.997987,0.360383,3,7,0,69.4899,0.89354,0.909219
-66.9797,0.999901,0.360383,3,7,0,67.0996,0.83506,0.80794
-67.5266,0.980089,0.360383,3,7,0,67.6598,0.958251,0.915758
-67.552,0.99487,0.360383,3,15,0,68.0341,0.947342,0.941305
-68.0647,0.99654,0.360383,3,7,0,68.1274,0.968443,0.95146
-67.2396,0.998959,0.360383,4,15,0,68.0987,0.944436,0.831469
-67.1273,0.994685,0.360383,3,7,0,67.4947,0.936246,0.875868
-67.3166,0.979451,0.360383,3,7,0,67.8677,0.938615,0.925381
-68.6411,0.984723,0.360383,3,7,0,68.7279,0.983017,0.954033
-67.9269,0.999297,0.360383,4,15,0,69.2147,0.692198,0.941941
-68.8047,0.927655,0.360383,4,15,0,69.8424,0.98879,0.762247
-69.5824,0.949239,0.360383,2,3,0,69.8968,0.989554,0.641807
-67.0698,0.992405,0.360383,2,7,0,70.182,0.923322,0.899708
-67.0873,0.993009,0.360383,2,7,0,67.5946,0.898339,0.92693
-70.5436,0.932322,0.360383,2,7,0,73.0025,0.554276,0.988229
-70.3407,0.996708,0.360383,4,15,0,71.0561,0.992317,0.58287
-69.1782,0.993166,0.360383,2,3,0,70.6449,0.985223,0.653042
-68.9967,1,0.360383,3,7,0,69.848,0.99237,0.811251
-67.2341,0.999891,0.360383,3,7,0,69.0986,0.946468,0.861952
-67.2551,0.999835,0.360383,3,7,0,67.2851,0.947891,0.872746
-67.2233,1,0.360383,2,3,0,67.2549,0.945477,0.870598
-68.09,0.98928,0.360383,4,15,0,68.1633,0.686209,0.951428
-67.8804,0.996217,0.360383,4,15,0,68.4679,0.97636,0.853768
-68.3366,0.977915,0.360383,1,3,0,68.8858,0.983316,0.787578
-68.6486,0.985744,0.360383,2,3,0,68.7197,0.984566,0.732691
-69.2109,1,0.360383,3,7,0,69.5411,0.992805,0.933555
-67.2675,0.999959,0.360383,4,15,0,69.2174,0.794111,0.762305
-67.7671,0.981929,0.360383,3,7,0,67.8088,0.919642,0.968988
-68.2969,0.973844,0.360383,2,5,0,70.7481,0.846713,0.985363
-67.37,0.983241,0.360383,2,7,0,70.0591,0.737769,0.904836
-67.5173,0.994324,0.360383,3,7,0,68.0366,0.877128,0.687325
-67.1453,1,0.360383,3,7,0,67.6073,0.805034,0.924799
-66.9728,0.983587,0.360383,2,7,0,67.8365,0.915218,0.865413
-67.0865,0.994111,0.360383,3,7,0,67.2193,0.843747,0.930273
-66.8953,0.999922,0.360383,3,7,0,67.1211,0.835305,0.859208
-67.806,0.954833,0.360383,3,7,0,68.4444,0.973942,0.882646
-67.4731,0.996398,0.360383,3,7,0,68.0982,0.942041,0.939818
-67.9279,0.994902,0.360383,3,7,0,68.2893,0.855008,0.978074
-67.1533,0.995695,0.360383,2,7,0,68.0341,0.90654,0.93195
-67.6071,0.979315,0.360383,2,7,0,68.4114,0.942086,0.950983
-67.4817,1,0.360383,2,3,0,67.6416,0.941831,0.940884
-68.2646,0.993351,0.360383,3,7,0,68.6649,0.983873,0.89852
-67.3277,0.984719,0.360383,3,11,0,70.1026,0.792324,0.750536
-67.3885,0.974776,0.360383,2,3,0,67.8756,0.759515,0.771762
-67.3423,1,0.360383,2,3,0,67.4012,0.766864,0.773822
-67.4861,0.964334,0.360383,3,7,0,68.3132,0.890978,0.961455
-69.5709,0.945095,0.360383,3,15,0,70.9526,0.995801,0.905879
-69.1847,0.997374,0.360383,3,7,0,69.8558,0.993045,0.925854
-67.6706,0.993786,0.360383,3,11,0,69.1429,0.708474,0.780325
-66.945,0.981362,0.360383,3,7,0,68.5936,0.906895,0.880834
-68.8178,0.921719,0.360383,2,3,0,69.503,0.881068,0.525385
-67.8345,0.993849,0.360383,3,7,0,70.2021,0.970838,0.791349
-68.0475,0.969711,0.360383,2,3,0,68.4333,0.966827,0.720482
-67.7472,1,0.360383,2,3,0,68.0854,0.965843,0.77959
-67.3067,0.997718,0.360383,3,7,0,67.9761,0.917915,0.942481
-67.2842,0.999645,0.360383,2,3,0,67.3582,0.91103,0.943601
-66.9537,0.991221,0.360383,2,7,0,67.9237,0.895092,0.902037
-67.4104,0.964926,0.360383,3,7,0,68.9412,0.921602,0.730515
-68.7196,0.95471,0.360383,3,15,0,69.7808,0.989784,0.907392
-68.8334,0.977168,0.360383,4,15,0,70.4241,0.956104,0.98595
-68.6304,0.993818,0.360383,4,15,0,70.422,0.909512,0.553446
-68.9153,0.995285,0.360383,3,7,0,70.4489,0.735856,0.562822
-68.306,0.997796,0.360383,3,7,0,69.773,0.888563,0.985406
-69.2468,0.996388,0.360383,2,7,0,69.4041,0.89412,0.994539
-67.1746,0.976097,0.360383,2,7,0,71.2898,0.922719,0.784974
-67.6742,0.990903,0.360383,3,7,0,67.6987,0.720825,0.936957
-70.3495,0.747942,0.360383,1,3,0,72.2161,0.478556,0.955352
-68.1921,1,0.360383,3,7,0,70.9238,0.939447,0.977489
-67.3709,0.988872,0.360383,3,7,0,69.7723,0.736799,0.816622
-67.055,0.996258,0.360383,2,3,0,67.535,0.788286,0.882686
-68.4629,0.897096,0.360383,2,7,0,70.6509,0.834348,0.987502
-68.8758,0.994581,0.360383,2,3,0,68.9048,0.780721,0.990272
-67.4411,0.992011,0.360383,4,15,0,69.2728,0.869066,0.960389
-66.9671,1,0.360383,3,7,0,67.4935,0.825267,0.82175
-67.5198,0.978731,0.360383,3,7,0,67.6684,0.733687,0.928291
-68.0024,0.995495,0.360383,3,7,0,68.2809,0.740765,0.966885
-67.1832,1,0.360383,2,3,0,68.0785,0.803633,0.929448
-67.0461,0.995932,0.360383,2,7,0,67.5005,0.900645,0.792068
-67.7991,0.965209,0.360383,2,7,0,68.1655,0.957813,0.948759
-68.1389,0.993253,0.360383,2,3,0,68.263,0.959246,0.966513
-68.3015,0.997955,0.360383,3,15,0,68.5409,0.727011,0.645822
-68.8507,0.917929,0.360383,3,7,0,70.7837,0.576786,0.926421
-68.276,1,0.360383,3,7,0,69.2181,0.984745,0.848996
-67.0705,0.99916,0.360383,3,7,0,68.3379,0.917584,0.909501
-67.0314,0.995635,0.360383,3,7,0,67.4697,0.911895,0.811439
-67.3079,0.986679,0.360383,2,3,0,67.3889,0.937528,0.780974
-67.8684,0.966024,0.360383,2,3,0,67.9379,0.930327,0.664898
-67.3354,0.985865,0.360383,3,7,0,68.6877,0.934172,0.933411
-69.2818,0.982542,0.360383,3,7,0,69.521,0.523786,0.857909
-67.0488,1,0.360383,2,3,0,69.2715,0.79433,0.831109
-68.6117,0.918117,0.360383,2,3,0,68.9016,0.839367,0.549072
-67.416,1,0.360383,3,7,0,69.381,0.957508,0.885588
-68.1405,0.980544,0.360383,3,7,0,68.3656,0.953092,0.970632
-68.1377,0.999417,0.360383,3,15,0,68.5928,0.91673,0.980355
-67.4258,0.985722,0.360383,2,7,0,69.4107,0.881199,0.959118
-67.9139,0.993374,0.360383,2,3,0,67.9617,0.865865,0.977834
-66.9977,0.99452,0.360383,2,7,0,68.0001,0.836777,0.914071
-67.1944,0.987339,0.360383,3,7,0,67.5031,0.757033,0.870977
-67.6019,0.983911,0.360383,3,7,0,67.9882,0.89765,0.966092
-67.0831,0.982184,0.360383,2,7,0,68.996,0.77946,0.855523
-67.8622,0.970429,0.360383,3,7,0,68.1493,0.859326,0.976414
-67.1597,0.975939,0.360383,2,7,0,69.941,0.93954,0.851392
-69.2099,0.92861,0.360383,4,15,0,69.8042,0.814165,0.493692
-67.5178,0.985414,0.360383,3,7,0,70.3681,0.909931,0.959953
