# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-11 07:28:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/szh/AppData/Local/Temp/RtmpUxxAsl/standata-560c52aa6cbe.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503110828-2-8bf2bf.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503110828-2-542326.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l,theta_w_prior,theta_w_posterior,theta_l_prior,theta_l_posterior,prior_w_preds,posterior_w_preds,prior_l_preds,posterior_l_preds
# Adaptation terminated
# Step size = 0.224526
# Diagonal elements of inverse mass matrix:
# 1.64543, 2.22938
-62.346,0.999968,0.224526,3,7,0,63.037,0.951629,0.869051,0.66379,0.721443,0.481563,0.704548,117,78,104,84
-62.3009,0.985291,0.224526,2,7,0,63.6953,0.953488,0.790068,0.628833,0.721816,0.315953,0.687846,113,89,108,75
-63.6581,0.986366,0.224526,4,15,0,63.8667,0.990541,0.685871,0.470761,0.729195,0.395189,0.665048,120,89,81,82
-62.5161,0.99523,0.224526,3,15,0,64.8415,0.96498,0.876822,0.840139,0.724118,0.0631763,0.706163,115,87,107,85
-63.3497,0.993406,0.224526,3,7,0,63.4549,0.988866,0.875783,0.825719,0.728864,0.729448,0.705948,117,94,106,84
-63.516,0.999746,0.224526,3,7,0,63.6507,0.990736,0.877601,0.415561,0.729233,0.50861,0.706325,117,87,111,78
-63.2479,0.999981,0.224526,3,7,0,63.5438,0.988633,0.832746,0.912108,0.728818,0.447507,0.696935,118,82,98,83
-63.8148,0.987715,0.224526,4,15,0,64.7108,0.768091,0.666112,0.138938,0.683108,0.86532,0.660632,94,85,83,81
-62.6486,0.992157,0.224526,3,7,0,64.6044,0.89915,0.65512,0.481916,0.710775,0.682154,0.658163,107,84,82,86
-62.3287,0.997949,0.224526,3,7,0,62.9062,0.888825,0.834493,0.468268,0.708648,0.58149,0.697304,101,98,100,80
-62.2873,1,0.224526,3,7,0,62.347,0.895123,0.812777,0.634974,0.709946,0.56564,0.692701,106,84,99,91
-62.6247,0.99393,0.224526,4,15,0,62.8176,0.847244,0.821907,0.672887,0.699989,0.242333,0.694641,105,83,101,84
-64.7892,0.955135,0.224526,4,15,0,65.3785,0.991789,0.97468,0.176897,0.729441,0.272094,0.726051,119,85,116,81
-63.9487,0.998954,0.224526,4,15,0,65.6998,0.979312,0.512845,0.812204,0.726972,0.271969,0.625473,115,94,70,80
-62.3511,1,0.224526,3,7,0,63.9513,0.957179,0.775301,0.301309,0.722557,0.413528,0.684667,118,88,101,80
-62.3202,0.9995,0.224526,4,15,0,62.5043,0.91972,0.882432,0.714119,0.714985,0.677408,0.707326,113,88,100,90
-62.8568,0.993034,0.224526,4,15,0,63.2006,0.837754,0.719676,0.121007,0.697992,0.277469,0.672536,100,94,89,78
-62.8581,0.994284,0.224526,2,3,0,63.1031,0.840979,0.709289,0.277648,0.698671,0.365003,0.670244,97,81,77,84
-62.5013,0.999263,0.224526,4,15,0,63.3306,0.952701,0.697225,0.724479,0.721658,0.206127,0.667572,115,89,84,77
-63.2968,0.988922,0.224526,4,15,0,63.7606,0.986221,0.697233,0.681488,0.728341,0.566493,0.667574,120,98,88,82
-62.5568,1,0.224526,3,15,0,63.7081,0.860229,0.857421,0.573486,0.702708,0.308824,0.702121,111,76,105,96
-62.9287,0.99373,0.224526,4,15,0,63.4739,0.95167,0.948401,0.668513,0.721451,0.528368,0.720794,116,82,112,81
-63.4043,0.99243,0.224526,2,7,0,64.4542,0.899469,0.970868,0.614384,0.71084,0.495075,0.725292,111,78,117,92
-62.3601,0.999666,0.224526,3,7,0,63.4573,0.912091,0.888201,0.343797,0.713428,0.637776,0.708519,108,89,101,86
-62.3889,0.999366,0.224526,3,15,0,62.5186,0.959517,0.766831,0.663261,0.723025,0.531684,0.682835,117,84,91,79
-62.2287,0.994511,0.224526,4,15,0,63.276,0.941806,0.796994,0.284644,0.719464,0.73707,0.689331,113,85,101,82
-62.5017,0.992274,0.224526,2,7,0,62.7238,0.949234,0.690122,0.745631,0.720961,0.311429,0.665994,115,82,84,81
-62.8212,0.993747,0.224526,4,15,0,63.2905,0.948357,0.942411,0.772468,0.720785,0.193437,0.719587,112,91,114,92
-63.3326,0.991522,0.224526,3,9,0,64.7263,0.960314,0.964945,0.629106,0.723185,0.805497,0.724111,117,82,116,84
-63.2054,0.999157,0.224526,4,15,0,63.7584,0.967638,0.583339,0.392958,0.724648,0.656901,0.641835,116,85,61,84
-63.3509,0.995028,0.224526,3,7,0,63.6489,0.966455,0.5555,0.238876,0.724412,0.172199,0.635411,115,81,67,72
-63.0188,1,0.224526,4,15,0,63.8447,0.984004,0.865377,0.360309,0.727902,0.272385,0.703783,118,90,100,78
-62.2243,0.998466,0.224526,3,11,0,63.1909,0.931449,0.778416,0.625694,0.717369,0.644033,0.685339,114,78,93,83
-62.5518,0.979757,0.224526,3,11,0,63.7589,0.966958,0.877855,0.246317,0.724513,0.395427,0.706377,116,91,102,80
-62.2808,0.999088,0.224526,3,7,0,62.7288,0.950402,0.787083,0.800142,0.721196,0.639103,0.687205,117,84,98,87
-62.9113,0.988907,0.224526,3,7,0,63.1688,0.976824,0.693211,0.39239,0.726477,0.5044,0.666681,117,81,91,84
-62.3829,0.996385,0.224526,2,7,0,63.3595,0.961969,0.799295,0.296318,0.723516,0.473965,0.689824,114,92,98,86
-62.3092,0.989474,0.224526,2,7,0,63.2879,0.951863,0.852281,0.777626,0.72149,0.391244,0.701046,119,87,104,83
-63.1362,0.977503,0.224526,3,11,0,64.4272,0.97068,0.94563,0.454596,0.725255,0.692162,0.720235,118,87,113,78
-64.8407,0.98461,0.224526,3,9,0,66.8971,0.986929,0.984501,0.711454,0.728481,0.357548,0.728,116,83,118,86
-64.7139,0.996665,0.224526,4,15,0,66.4633,0.706774,0.92707,0.473199,0.669688,0.438937,0.71648,89,79,113,82
-64.2439,0.999329,0.224526,4,15,0,66.3988,0.967491,0.435703,0.272575,0.724619,0.843284,0.607235,116,81,55,75
-62.871,0.999795,0.224526,3,7,0,64.5339,0.978823,0.727,0.54047,0.726875,0.498156,0.674147,117,83,92,87
-62.3153,0.999755,0.224526,3,11,0,62.9698,0.910292,0.875002,0.32282,0.71306,0.361922,0.705785,111,78,99,83
-62.9891,0.994745,0.224526,4,15,0,63.0655,0.870061,0.618994,0.498268,0.704758,0.0765194,0.64999,102,84,71,76
-62.2314,0.996252,0.224526,3,7,0,63.3674,0.943649,0.806438,0.473691,0.719836,0.279404,0.69135,117,84,104,85
-62.4281,0.995721,0.224526,2,7,0,62.6802,0.964035,0.780664,0.394323,0.723929,0.561118,0.685823,113,84,91,87
-62.4624,0.999228,0.224526,4,15,0,62.5928,0.958945,0.883828,0.468285,0.722911,0.392799,0.707615,118,88,113,86
-62.7725,0.995632,0.224526,3,15,0,63.3108,0.972882,0.702948,0.377964,0.725694,0.403066,0.668841,116,90,83,71
-62.3173,0.991035,0.224526,2,7,0,63.589,0.93559,0.881448,0.404758,0.718208,0.556966,0.707122,114,98,104,95
-63.133,0.982184,0.224526,3,15,0,64.0179,0.955502,0.568632,0.72196,0.72222,0.250421,0.638447,114,78,66,72
-62.2599,0.999009,0.224526,2,7,0,63.2621,0.948806,0.801366,0.488667,0.720875,0.17669,0.690267,117,96,84,78
-63.0061,0.988064,0.224526,3,15,0,63.4032,0.860059,0.936176,0.871748,0.702673,0.434074,0.718327,104,84,110,81
-62.579,0.997726,0.224526,3,7,0,63.3366,0.953849,0.914106,0.805216,0.721889,0.22253,0.71384,116,85,107,87
-62.9761,0.992062,0.224526,4,15,0,64.7307,0.922965,0.955606,0.911792,0.715646,0.840471,0.722241,109,90,115,93
-63.9513,0.994321,0.224526,4,15,0,64.6243,0.901761,0.984105,0.857462,0.711311,0.701521,0.727922,112,93,118,89
-63.3879,1,0.224526,3,7,0,64.1428,0.903246,0.970845,0.265917,0.711616,0.335794,0.725288,104,78,114,91
-62.5776,0.998041,0.224526,3,15,0,63.7813,0.886447,0.907973,0.364987,0.708156,0.807088,0.712585,109,79,112,94
-62.5343,0.9981,0.224526,4,15,0,62.9822,0.934174,0.667003,0.677077,0.717921,0.943122,0.660832,114,86,79,76
-64.8592,0.92824,0.224526,2,5,0,65.7261,0.944935,0.344963,0.35708,0.720095,0.673107,0.585396,113,80,47,73
-63.5554,1,0.224526,2,3,0,64.8937,0.931438,0.489609,0.30598,0.717367,0.406931,0.620014,113,83,58,79
-63.4993,1,0.224526,4,15,0,64.111,0.978252,0.955579,0.357542,0.726761,0.643135,0.722236,118,83,116,87
-63.744,0.99688,0.224526,4,15,0,64.9431,0.920971,0.981274,0.234284,0.71524,0.834987,0.727361,108,83,118,92
-63.9564,0.999128,0.224526,4,15,0,64.1542,0.945101,0.984531,0.252093,0.720129,0.322063,0.728006,115,91,119,87
-62.2344,0.992637,0.224526,4,15,0,65.2467,0.9155,0.780308,0.888494,0.714124,0.216252,0.685747,110,85,95,87
-62.2609,0.997118,0.224526,3,9,0,62.4277,0.933345,0.864485,0.346997,0.717754,0.184492,0.703597,110,82,108,83
-62.2068,0.99209,0.224526,2,7,0,63.05,0.918806,0.816351,0.567968,0.714799,0.778232,0.693461,114,90,98,83
-62.2985,0.993045,0.224526,2,7,0,62.774,0.95374,0.832037,0.211144,0.721867,0.515336,0.696786,115,86,99,86
-63.0984,0.985243,0.224526,3,15,0,63.5909,0.966963,0.947867,0.607273,0.724514,0.315154,0.720686,118,88,115,87
-63.5991,0.997717,0.224526,4,15,0,64.2287,0.759347,0.832572,0.516879,0.681212,0.868537,0.696898,90,78,93,95
-62.7892,0.995855,0.224526,4,15,0,64.5569,0.944923,0.941357,0.253436,0.720093,0.772307,0.719374,115,78,116,78
-63.9375,0.9869,0.224526,4,15,0,65.8986,0.991046,0.936075,0.259364,0.729294,0.168063,0.718306,120,85,108,87
-64.0762,0.99686,0.224526,4,15,0,64.642,0.76285,0.939445,0.398032,0.681972,0.455619,0.718987,88,81,115,84
-63.9635,0.98708,0.224526,3,15,0,65.482,0.989712,0.947329,0.620319,0.729031,0.186488,0.720578,119,77,113,90
-63.2192,0.999003,0.224526,4,15,0,64.8249,0.955328,0.554265,0.422777,0.722185,0.297464,0.635125,116,82,69,64
-62.6759,1,0.224526,3,7,0,63.4769,0.85916,0.891326,0.562679,0.702485,0.559367,0.709164,102,85,111,82
-62.4048,0.990905,0.224526,2,7,0,63.2841,0.897147,0.885555,0.557239,0.710363,0.521517,0.707972,107,89,100,80
-62.3028,0.985998,0.224526,3,11,0,63.4803,0.952834,0.843357,0.676092,0.721685,0.531753,0.699172,117,88,100,86
-63.1198,0.990665,0.224526,3,7,0,63.1457,0.982387,0.906895,0.618733,0.727582,0.315167,0.712364,119,93,111,84
-62.9694,0.997696,0.224526,4,15,0,63.9177,0.84559,0.919919,0.41463,0.699641,0.188506,0.715026,104,82,111,89
-62.8474,0.996875,0.224526,4,15,0,64.3194,0.980114,0.863934,0.629527,0.727131,0.854051,0.703482,119,90,109,83
-62.6524,0.996046,0.224526,4,15,0,63.764,0.94579,0.647752,0.450729,0.720268,0.264003,0.656504,110,84,80,83
-62.4463,1,0.224526,4,15,0,62.7984,0.961523,0.870103,0.43751,0.723427,0.84413,0.704767,111,74,107,89
-64.0573,0.984724,0.224526,3,7,0,64.2909,0.824328,0.508625,0.245951,0.695154,0.281767,0.624484,98,86,62,60
-63.6936,1,0.224526,2,3,0,64.155,0.850612,0.525658,0.791512,0.700696,0.553253,0.62847,104,87,56,78
-63.6332,0.997991,0.224526,2,3,0,63.9317,0.873266,0.50886,0.17835,0.705425,0.201768,0.624539,107,88,70,74
-63.0242,0.994334,0.224526,3,11,0,64.4809,0.922455,0.958076,0.460722,0.715542,0.32202,0.722736,113,80,117,88
-62.3452,0.99908,0.224526,3,7,0,63.2322,0.897664,0.868902,0.870663,0.710469,0.416003,0.704517,109,82,103,88
-62.5047,0.996888,0.224526,2,3,0,62.5279,0.885056,0.893534,0.209072,0.707869,0.300891,0.709619,108,90,104,90
-63.3494,0.993275,0.224526,3,15,0,63.5024,0.910621,0.970416,0.852904,0.713127,0.576283,0.725202,109,91,118,84
-63.9035,0.985267,0.224526,4,15,0,65.2198,0.739802,0.862013,0.58177,0.676953,0.593148,0.703081,84,77,95,82
-62.458,1,0.224526,3,7,0,64.101,0.930591,0.910089,0.900232,0.717195,0.31166,0.713018,117,82,106,84
-62.923,0.991972,0.224526,2,7,0,63.2669,0.94812,0.949526,0.531558,0.720737,0.91042,0.72102,112,81,114,80
-62.2529,0.99576,0.224526,4,15,0,64.1266,0.940621,0.770917,0.907046,0.719225,0.431087,0.683719,106,79,84,86
-64.3118,0.973035,0.224526,3,15,0,64.8299,0.996276,0.760213,0.26722,0.730326,0.211435,0.6814,119,85,84,83
-64.6028,0.999961,0.224526,3,7,0,64.6788,0.997371,0.793366,0.456839,0.730541,0.323956,0.688554,120,95,95,88
-63.2142,0.998574,0.224526,3,15,0,64.8928,0.985762,0.893329,0.717742,0.72825,0.360806,0.709577,119,89,115,84
-63.434,0.99861,0.224526,3,15,0,63.627,0.990763,0.838718,0.782242,0.729239,0.381022,0.698195,118,81,94,88
-62.5531,0.998923,0.224526,2,7,0,63.9623,0.971222,0.784047,0.404525,0.725363,0.702173,0.686552,118,86,96,86
-62.4625,0.991112,0.224526,3,15,0,64.3889,0.954745,0.714642,0.471531,0.722068,0.517326,0.671426,117,85,81,83
-63.4529,0.970939,0.224526,3,7,0,64.5198,0.912454,0.506483,0.408405,0.713502,0.466423,0.623982,110,92,71,81
-62.3388,0.995723,0.224526,3,7,0,63.9221,0.911098,0.731716,0.243505,0.713225,0.585188,0.675182,115,76,83,79
-62.6793,0.987054,0.224526,4,15,0,63.2194,0.972359,0.73043,0.462108,0.72559,0.31634,0.6749,120,92,90,83
-62.3744,0.997482,0.224526,4,15,0,62.9884,0.932513,0.711111,0.521641,0.717585,0.596499,0.670647,116,81,88,87
-62.6711,0.992892,0.224526,4,15,0,63.0492,0.94867,0.929213,0.305929,0.720848,0.884043,0.716916,119,91,113,77
-62.5264,0.998968,0.224526,4,15,0,62.9965,0.885607,0.898448,0.756406,0.707983,0.748439,0.71063,103,89,109,90
-63.4974,0.983603,0.224526,3,11,0,63.6671,0.988959,0.693168,0.370752,0.728882,0.729281,0.666671,117,83,77,93
-62.3524,0.997389,0.224526,3,15,0,64.1962,0.938635,0.722444,0.600349,0.718824,0.80994,0.673145,113,85,89,83
-62.4198,0.998314,0.224526,2,3,0,62.4228,0.939644,0.701333,0.161836,0.719028,0.58967,0.668483,111,89,87,83
-62.5854,0.996744,0.224526,3,7,0,62.7689,0.961832,0.699919,0.729762,0.723488,0.0876654,0.66817,114,86,85,78
-62.6885,0.99936,0.224526,3,15,0,62.8225,0.973509,0.737723,0.428194,0.725818,0.531707,0.676498,115,82,96,88
-62.8966,0.995964,0.224526,4,15,0,63.1671,0.842077,0.905242,0.970561,0.698902,0.878534,0.712026,98,85,108,84
-62.2915,0.999103,0.224526,3,7,0,63.0752,0.902102,0.769803,0.2064,0.711381,0.399393,0.683478,109,82,86,79
-62.2361,0.998506,0.224526,2,7,0,62.4037,0.909422,0.795625,0.473113,0.712882,0.680709,0.689038,113,92,98,78
-62.2828,0.983511,0.224526,3,15,0,63.2324,0.909475,0.862595,0.464466,0.712893,0.754429,0.703202,110,85,103,86
-62.338,0.99711,0.224526,3,7,0,62.5168,0.885858,0.821383,0.608897,0.708035,0.220978,0.69453,107,87,101,79
-62.2066,0.96232,0.224526,2,7,0,64.5528,0.935676,0.818086,0.793223,0.718225,0.739729,0.69383,108,90,98,91
-63.4926,0.984365,0.224526,3,15,0,63.7056,0.99024,0.729679,0.500964,0.729135,0.651169,0.674735,120,80,90,81
-62.5208,0.99656,0.224526,3,15,0,64.4271,0.966305,0.871702,0.16059,0.724382,0.789684,0.7051,117,85,104,79
-64.8191,0.973035,0.224526,3,15,0,65.5894,0.983332,0.987119,0.442998,0.727769,0.122232,0.728519,119,97,120,92
-68.3668,0.997208,0.224526,4,15,0,68.7295,0.985241,0.999609,0.133788,0.728147,0.37859,0.730982,118,90,120,90
-66.5504,0.999629,0.224526,4,15,0,68.7208,0.987785,0.997163,0.273566,0.72865,0.732424,0.730501,120,82,120,93
-64.13,0.999433,0.224526,4,15,0,66.959,0.777913,0.577953,0.36727,0.68523,0.821057,0.640596,94,83,74,75
-63.7093,0.997699,0.224526,3,7,0,64.7721,0.865734,0.505818,0.530521,0.703857,0.299364,0.623826,99,85,65,74
-64.5536,0.984478,0.224526,2,3,0,64.6285,0.875784,0.393448,0.861899,0.705948,0.894475,0.597112,102,77,44,68
-64.4705,1,0.224526,1,1,0,64.5901,0.875832,0.402518,0.559184,0.705958,0.756213,0.599293,105,84,44,67
-63.1465,0.987662,0.224526,3,15,0,66.6932,0.961258,0.955726,0.520384,0.723374,0.210333,0.722265,116,90,118,93
-62.2871,0.999164,0.224526,3,11,0,63.1498,0.946835,0.85729,0.712287,0.720478,0.513809,0.702094,113,93,100,80
-62.4343,0.997437,0.224526,4,15,0,62.7291,0.9551,0.72558,0.704436,0.72214,0.452557,0.673835,114,87,95,89
-62.5154,0.998742,0.224526,4,15,0,62.7196,0.901847,0.910166,0.274399,0.711329,0.34437,0.713034,112,86,111,78
-62.4111,0.977752,0.224526,3,15,0,65.1638,0.956889,0.741409,0.473724,0.722499,0.287433,0.677304,114,84,81,80
-62.3618,0.99954,0.224526,4,15,0,62.5022,0.946689,0.730645,0.607291,0.720449,0.58335,0.674947,112,88,85,78
-62.5156,0.999439,0.224526,4,15,0,62.6348,0.967985,0.858327,0.357245,0.724718,0.617515,0.702311,112,89,104,86
-63.8772,0.992074,0.224526,3,7,0,64.1509,0.773766,0.934171,0.54878,0.684335,0.383441,0.717921,91,88,116,88
-64.6893,0.969852,0.224526,4,15,0,67.0842,0.99741,0.872423,0.82429,0.730549,0.44361,0.70525,120,90,106,81
-65.5622,0.995677,0.224526,3,7,0,65.7362,0.998648,0.669936,0.271573,0.730793,0.538839,0.661489,120,86,80,87
-63.2278,0.973727,0.224526,4,15,0,68.3386,0.789354,0.79745,0.468403,0.687693,0.237094,0.689429,97,81,91,85
-62.6096,0.998215,0.224526,3,7,0,63.7962,0.912141,0.653264,0.684433,0.713438,0.381889,0.657746,113,86,69,84
-62.4698,0.997813,0.224526,4,15,0,62.9439,0.953609,0.896726,0.300749,0.72184,0.454368,0.710276,117,87,104,86
-62.6031,0.999101,0.224526,3,7,0,62.6365,0.952152,0.918991,0.466132,0.721548,0.608972,0.714837,113,87,106,85
-63.7924,0.991277,0.224526,3,15,0,64.1085,0.793255,0.606027,0.710065,0.68853,0.550664,0.647034,105,82,80,87
-62.3698,0.99938,0.224526,3,7,0,64.0365,0.881887,0.834851,0.14197,0.707213,0.0837554,0.69738,101,88,100,81
-62.4288,0.997857,0.224526,2,3,0,62.4644,0.87547,0.848841,0.351672,0.705883,0.581345,0.700324,107,83,100,78
-62.6579,0.993473,0.224526,4,15,0,63.2131,0.961621,0.913778,0.247888,0.723446,0.797441,0.713773,114,81,112,82
-62.9649,0.998891,0.224526,4,15,0,63.2442,0.920096,0.954813,0.485976,0.715062,0.733197,0.722082,111,77,112,92
-62.75,0.988623,0.224526,4,15,0,64.3395,0.910865,0.623779,0.594848,0.713177,0.653141,0.651078,106,90,74,71
-63.5043,0.986583,0.224526,3,7,0,63.6423,0.932369,0.49668,0.661629,0.717556,0.403692,0.621679,112,89,50,68
-63.4172,1,0.224526,3,7,0,63.5933,0.924613,0.508616,0.718061,0.715981,0.547086,0.624482,105,91,57,82
-62.5149,0.999888,0.224526,4,15,0,63.7786,0.869159,0.751751,0.542541,0.704571,0.603201,0.67956,98,78,87,78
-62.7314,0.996423,0.224526,3,7,0,62.8589,0.835457,0.817303,0.230807,0.697508,0.799483,0.693663,100,101,99,86
-62.6401,0.991368,0.224526,3,11,0,63.3708,0.974867,0.785003,0.483888,0.726088,0.423019,0.686757,115,91,99,84
-62.5593,0.996964,0.224526,4,15,0,63.1862,0.877962,0.710901,0.60478,0.7064,0.550508,0.6706,110,81,87,82
-63.2723,0.976209,0.224526,3,15,0,64.2989,0.988972,0.797248,0.261167,0.728885,0.25781,0.689385,119,86,97,78
-62.5309,0.99859,0.224526,2,7,0,63.7162,0.969308,0.853493,0.57944,0.724982,0.485648,0.701299,118,88,93,87
-62.5086,0.997521,0.224526,4,15,0,62.9001,0.926399,0.917174,0.853627,0.716344,0.599766,0.714466,113,94,112,84
-62.4263,1,0.224526,2,3,0,62.5192,0.920836,0.904542,0.24939,0.715212,0.43916,0.711882,115,86,106,77
-62.5039,0.997203,0.224526,3,15,0,62.7815,0.902481,0.908822,0.680927,0.711459,0.493072,0.712759,111,89,109,86
-62.4487,0.999348,0.224526,3,7,0,62.5979,0.890791,0.888401,0.225016,0.709053,0.798634,0.70856,109,86,107,88
-62.6999,0.993103,0.224526,3,15,0,63.0981,0.974783,0.871627,0.868764,0.726072,0.546068,0.705084,118,87,107,82
-62.4669,0.999554,0.224526,3,15,0,62.8971,0.93923,0.687385,0.223827,0.718944,0.745043,0.665385,113,87,95,85
-62.3033,0.991686,0.224526,3,15,0,63.3341,0.892131,0.807197,0.402323,0.70933,0.544039,0.691512,105,85,101,80
-62.2857,0.998783,0.224526,3,15,0,62.4379,0.926887,0.743188,0.51996,0.716443,0.820386,0.677693,108,77,90,85
-62.2246,0.998816,0.224526,4,15,0,62.426,0.918004,0.784492,0.248573,0.714635,0.640052,0.686647,106,82,96,76
-62.5543,0.995528,0.224526,3,15,0,62.5675,0.857651,0.782417,0.605256,0.70217,0.435858,0.686201,103,79,90,86
-62.5919,0.998594,0.224526,4,15,0,62.8911,0.972649,0.77842,0.163769,0.725647,0.478748,0.685339,117,80,83,87
-62.8434,0.995203,0.224526,4,15,0,63.2341,0.980097,0.862572,0.311674,0.727127,0.524033,0.703198,120,88,111,81
-64.2785,0.987034,0.224526,3,13,0,65.1874,0.995471,0.901365,0.160702,0.730167,0.552026,0.71123,120,95,110,88
-63.8018,0.999674,0.224526,3,15,0,65.3493,0.992898,0.889624,0.530615,0.72966,0.344338,0.708813,120,85,100,76
-63.7704,0.996472,0.224526,4,15,0,64.654,0.982152,0.961665,0.332657,0.727535,0.256652,0.723455,119,87,117,93
-63.7696,0.996129,0.224526,4,15,0,65.9465,0.826863,0.964125,0.454019,0.695691,0.670717,0.723947,102,85,111,102
-65.7311,0.975346,0.224526,4,15,0,65.8512,0.69075,0.971964,0.238506,0.666134,0.411711,0.725511,70,71,120,91
-63.8346,0.967052,0.224526,3,15,0,70.0001,0.981918,0.544975,0.831483,0.727489,0.913981,0.632969,118,86,71,74
-63.9646,0.99726,0.224526,3,11,0,64.6419,0.822083,0.969674,0.474746,0.694678,0.15939,0.725055,106,85,115,84
-64.2665,0.985667,0.224526,3,7,0,64.9913,0.751584,0.942854,0.229804,0.679524,0.626597,0.719676,88,76,112,79
-64.4893,0.992591,0.224526,3,7,0,64.9624,0.71635,0.917166,0.933355,0.671803,0.230256,0.714464,83,80,105,81
-62.7233,1,0.224526,3,7,0,64.6871,0.964945,0.674046,0.19011,0.724111,0.199734,0.662409,117,93,85,79
-63.143,0.998627,0.224526,3,15,0,63.4293,0.986903,0.845947,0.501315,0.728476,0.352283,0.699716,119,85,110,86
-63.2267,0.999499,0.224526,3,7,0,63.4761,0.988434,0.808166,0.527618,0.728778,0.53167,0.691719,119,89,102,83
-62.5473,0.997612,0.224526,3,15,0,63.7481,0.895214,0.910466,0.601915,0.709965,0.841254,0.713096,105,85,108,90
-62.3852,0.997127,0.224526,4,15,0,62.9566,0.905872,0.720838,0.471945,0.712155,0.667509,0.672792,109,91,79,87
-62.3599,0.998865,0.224526,4,15,0,62.5659,0.955333,0.862837,0.311752,0.722186,0.286851,0.703253,111,82,109,87
-62.9747,0.97945,0.224526,2,7,0,64.343,0.941729,0.954362,0.0739822,0.719449,0.332044,0.721992,107,92,118,85
-63.7506,0.987554,0.224526,3,7,0,64.555,0.797865,0.946637,0.740502,0.689518,0.842322,0.720438,98,82,115,86
-64.2848,0.997058,0.224526,4,15,0,65.4396,0.90391,0.988904,0.278435,0.711752,0.53061,0.728871,108,87,119,98
-64.953,0.995468,0.224526,4,15,0,65.294,0.96671,0.993152,0.730918,0.724463,0.154395,0.72971,114,87,120,93
-63.7092,0.999782,0.224526,4,15,0,65.2435,0.859377,0.972462,0.625189,0.70253,0.574681,0.72561,104,84,118,94
-63.0046,0.988112,0.224526,2,7,0,64.5472,0.932854,0.95707,0.934371,0.717654,0.359595,0.722535,115,89,113,80
-62.6781,0.996454,0.224526,3,15,0,63.5431,0.870609,0.907599,0.364246,0.704872,0.693768,0.712509,102,89,106,92
-62.5807,0.999951,0.224526,4,15,0,62.9457,0.950841,0.917359,0.651733,0.721284,0.722867,0.714504,119,91,110,77
-63.5243,0.978212,0.224526,3,15,0,65.6209,0.986091,0.932858,0.79097,0.728315,0.857874,0.717655,118,90,113,89
-62.6922,0.998895,0.224526,4,15,0,64.1401,0.954578,0.926936,0.921136,0.722035,0.634312,0.716453,113,92,107,85
-64.777,0.982293,0.224526,4,15,0,66.4349,0.997785,0.784647,0.344829,0.730623,0.638936,0.686681,120,79,99,78
-65.275,0.980092,0.224526,4,15,0,66.8498,0.996196,0.967293,0.635657,0.73031,0.778148,0.72458,120,80,118,87
-66.3914,0.992812,0.224526,4,15,0,68.1961,0.966374,0.998414,0.772685,0.724396,0.933158,0.730747,117,89,120,89
-66.4975,0.999652,0.224526,4,15,0,66.5937,0.973117,0.998366,0.836444,0.72574,0.229698,0.730737,117,86,120,83
-65.4434,0.999988,0.224526,3,7,0,66.6515,0.971263,0.99546,0.614794,0.725371,0.668811,0.730165,118,90,120,91
-65.8137,0.998569,0.224526,3,7,0,65.9968,0.983322,0.995376,0.342015,0.727767,0.485651,0.730149,119,93,120,84
-63.7622,0.999686,0.224526,3,7,0,66.0424,0.974561,0.971156,0.49141,0.726028,0.44388,0.72535,115,79,118,97
-63.442,0.99999,0.224526,4,15,0,64.142,0.931066,0.974068,0.792295,0.717292,0.732467,0.72593,112,84,119,92
-63.0004,0.992268,0.224526,4,15,0,64.7661,0.850389,0.928093,0.342246,0.700649,0.370043,0.716688,102,94,111,93
-63.8629,0.987631,0.224526,3,15,0,65.7639,0.887502,0.981169,0.336266,0.708374,0.661204,0.72734,102,79,118,90
-62.5319,0.996626,0.224526,3,15,0,64.1641,0.96945,0.852534,0.0661305,0.72501,0.399192,0.701098,117,79,108,75
