# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-06 12:37:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/emily/AppData/Local/Temp/RtmpOIJBhk/standata-25083a96236f.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/emily/OneDrive/R/R - Datascripts/Msc Advanced Comp Modelling/Portfolio/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503061337-2-7b578e.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/emily/OneDrive/R/R - Datascripts/Msc Advanced Comp Modelling/Portfolio/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503061337-2-4a62bc.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l,theta_w_prior,theta_w_posterior,theta_l_prior,theta_l_posterior,prior_w_preds,posterior_w_preds,prior_l_preds,posterior_l_preds
# Adaptation terminated
# Step size = 0.360383
# Diagonal elements of inverse mass matrix:
# 1.29157, 1.81102
-67.4015,0.897298,0.360383,2,7,0,71.0466,0.952195,0.910356,0.837828,0.721556,0.405617,0.713073,100,87,48,85
-67.2,0.997993,0.360383,3,7,0,67.6549,0.898992,0.939943,0.940841,0.710742,0.559301,0.719088,112,81,66,78
-67.1165,0.999592,0.360383,3,15,0,67.2768,0.808486,0.787247,0.658964,0.691787,0.575458,0.68724,74,83,75,83
-67.0443,0.976811,0.360383,3,7,0,68.0066,0.891659,0.923047,0.531995,0.709232,0.639971,0.715663,66,75,70,86
-66.94,0.997489,0.360383,3,7,0,67.3019,0.836342,0.822879,0.310466,0.697694,0.235602,0.694847,38,73,31,86
-67.1344,0.968098,0.360383,4,15,0,68.0985,0.931481,0.819871,0.506008,0.717376,0.316232,0.694209,51,83,39,84
-68.4535,0.965267,0.360383,3,7,0,68.5995,0.964436,0.647796,0.514354,0.724009,0.166239,0.656514,59,86,23,83
-70.448,0.943982,0.360383,3,11,0,72.8868,0.998385,0.849921,0.565264,0.730741,0.293507,0.700551,69,86,39,87
-67.7825,0.981772,0.360383,3,9,0,70.9575,0.972182,0.824257,0.434778,0.725554,0.657489,0.695139,62,90,84,82
-67.0882,0.988228,0.360383,3,15,0,68.4356,0.835809,0.775413,0.395081,0.697582,0.796534,0.684691,41,80,101,81
-67.0025,0.999438,0.360383,3,7,0,67.1545,0.902108,0.909531,0.271349,0.711383,0.381793,0.712904,32,78,52,70
-67.0069,0.989368,0.360383,3,15,0,67.5128,0.86125,0.789124,0.209979,0.702922,0.500607,0.687643,26,82,64,85
-67.4399,0.966431,0.360383,2,7,0,67.8198,0.820203,0.956502,0.240868,0.694279,0.332509,0.722421,26,80,44,77
-66.9432,0.999486,0.360383,3,7,0,67.6783,0.826447,0.891775,0.42977,0.695603,0.376403,0.709256,49,89,45,80
-66.8755,0.98655,0.360383,4,15,0,67.4146,0.878301,0.847883,0.235882,0.70647,0.622342,0.700123,30,78,82,84
-67.5241,0.97829,0.360383,2,7,0,67.6861,0.951485,0.932193,0.746278,0.721414,0.669429,0.71752,88,87,79,86
-68.3585,0.984919,0.360383,2,3,0,68.381,0.964453,0.970895,0.804317,0.724013,0.675516,0.725298,94,88,83,92
-67.1355,0.999874,0.360383,3,7,0,68.5331,0.833741,0.934084,0.684603,0.697145,0.825672,0.717903,86,78,99,91
-67.8216,0.971582,0.360383,3,15,0,68.2805,0.974728,0.871372,0.301724,0.726061,0.440682,0.705031,32,80,61,79
-67.7995,1,0.360383,3,7,0,67.8277,0.974045,0.872682,0.793997,0.725925,0.229609,0.705303,98,89,21,70
-67.6672,0.982881,0.360383,3,7,0,68.6702,0.920861,0.964511,0.749863,0.715218,0.829386,0.724024,86,70,97,86
-69.6547,0.977749,0.360383,3,15,0,70.3324,0.994629,0.948732,0.223453,0.730001,0.727781,0.72086,26,93,99,90
-68.7107,0.999875,0.360383,3,7,0,69.6941,0.990482,0.867954,0.48859,0.729183,0.466438,0.70432,50,89,35,87
-69.9592,0.943433,0.360383,3,15,0,71.3566,0.991843,0.979083,0.390399,0.729452,0.689278,0.726926,48,90,78,89
-70.541,0.998169,0.360383,3,7,0,71.4738,0.997383,0.960248,0.372019,0.730544,0.855963,0.723171,33,90,106,88
-70.1826,0.999785,0.360383,3,7,0,70.9426,0.99749,0.926181,0.377744,0.730565,0.892388,0.7163,50,77,105,101
-70.2846,0.999395,0.360383,3,7,0,70.5644,0.997982,0.903789,0.363232,0.730662,0.526345,0.711728,45,78,62,79
-70.1956,1,0.360383,1,1,0,70.2844,0.997822,0.899531,0.322144,0.73063,0.678964,0.710853,43,88,76,87
-70.9515,0.998123,0.360383,3,7,0,71.0203,0.998949,0.808575,0.223078,0.730852,0.309504,0.691806,27,78,40,79
-70.963,0.984262,0.360383,2,3,0,71.3459,0.998751,0.758431,0.336832,0.730813,0.366695,0.681013,40,86,50,93
-71.7127,0.986972,0.360383,4,15,0,72.3235,0.999087,0.966323,0.863444,0.730879,0.556789,0.724386,99,92,71,91
-72.0484,0.992273,0.360383,4,15,0,74.0707,0.999254,0.971495,0.532275,0.730912,0.224308,0.725417,60,85,34,90
-70.9904,0.993365,0.360383,3,15,0,73.4093,0.994715,0.989339,0.489748,0.730018,0.228761,0.728957,54,84,32,84
-68.3708,0.999947,0.360383,3,7,0,71.0919,0.986336,0.865282,0.179993,0.728364,0.378792,0.703763,13,93,40,84
-69.3739,0.934519,0.360383,4,15,0,70.8384,0.788022,0.994412,0.614212,0.687406,0.278492,0.729959,71,74,31,87
-70.4515,0.945086,0.360383,3,9,0,71.3645,0.991031,0.553437,0.288767,0.729292,0.289223,0.634933,35,88,34,78
-70.4789,0.987725,0.360383,2,3,0,71.3207,0.994373,0.602435,0.465867,0.729951,0.85873,0.646213,46,89,104,68
-68.7158,1,0.360383,3,7,0,70.4733,0.987623,0.935817,0.362158,0.728618,0.400612,0.718254,43,86,56,91
-68.421,0.99786,0.360383,4,15,0,70.2247,0.979372,0.726203,0.735976,0.726983,0.170292,0.673971,89,85,22,80
-72.0035,0.981178,0.360383,3,11,0,72.6035,0.999581,0.931676,0.4195,0.730976,0.767737,0.717415,50,91,95,92
-71.1147,0.978071,0.360383,3,7,0,73.837,0.99803,0.654513,0.840139,0.730671,0.0631763,0.658027,106,85,11,73
-68.5892,0.977667,0.360383,3,11,0,72.2264,0.934064,0.986375,0.381799,0.717899,0.517885,0.728371,39,77,61,89
-67.2388,0.97055,0.360383,2,7,0,71.7934,0.937565,0.801373,0.358808,0.718608,0.465624,0.690268,40,85,60,83
-67.2523,0.99315,0.360383,3,15,0,67.5316,0.88286,0.947569,0.7614,0.707415,0.490953,0.720626,87,91,69,93
-67.8557,0.977436,0.360383,2,7,0,68.8744,0.902226,0.97469,0.281797,0.711407,0.325037,0.726053,31,87,36,92
-67.7574,0.995695,0.360383,3,15,0,68.368,0.956917,0.946725,0.689835,0.722504,0.164271,0.720456,86,70,19,85
-67.2311,0.99821,0.360383,3,15,0,68.3871,0.793448,0.930688,0.548067,0.688571,0.363717,0.717215,62,90,51,80
-67.0522,0.999877,0.360383,3,7,0,67.2857,0.884132,0.779845,0.438944,0.707678,0.868788,0.685647,44,88,106,87
-67.0834,0.974856,0.360383,3,15,0,67.7075,0.911534,0.918457,0.73902,0.713314,0.234602,0.714728,93,84,31,87
-67.0367,0.999275,0.360383,3,7,0,67.2351,0.849253,0.924326,0.489523,0.70041,0.489929,0.715923,54,98,65,88
-66.9709,0.99113,0.360383,2,5,0,67.5764,0.896005,0.812632,0.762566,0.710128,0.309247,0.69267,94,92,37,88
-66.906,1,0.360383,3,7,0,67.0115,0.830181,0.867931,0.301309,0.696393,0.413528,0.704315,31,80,57,82
-66.8908,0.996635,0.360383,2,7,0,67.0597,0.85388,0.888849,0.766305,0.70138,0.492512,0.708653,92,83,54,86
-67.2705,0.985321,0.360383,2,7,0,67.4126,0.81673,0.943443,0.235381,0.693542,0.839992,0.719795,30,84,91,88
-67.1937,0.998055,0.360383,3,7,0,67.4608,0.864318,0.744386,0.286623,0.703562,0.333054,0.677954,31,82,30,92
-66.9114,0.998095,0.360383,3,7,0,67.3568,0.82763,0.863065,0.17854,0.695854,0.163736,0.703301,24,92,18,78
-68.2089,0.947505,0.360383,3,7,0,68.7425,0.876421,0.984043,0.641761,0.70608,0.896491,0.72791,77,85,108,90
-66.9103,0.993854,0.360383,3,7,0,68.9544,0.870133,0.898966,0.639864,0.704773,0.372306,0.710737,76,79,47,88
-67.2022,0.983384,0.360383,2,5,0,67.604,0.828137,0.752665,0.409972,0.695961,0.547737,0.679759,50,83,61,87
-66.871,0.941105,0.360383,2,7,0,68.6403,0.880883,0.867949,0.308824,0.707005,0.134608,0.704319,32,80,7,88
-68.2339,0.962168,0.360383,2,7,0,69.0519,0.64919,0.937621,0.499237,0.656828,0.286684,0.718619,58,75,43,82
-68.2557,0.998833,0.360383,3,7,0,69.3962,0.891312,0.589765,0.281519,0.709161,0.866517,0.643311,28,79,98,77
-67.1942,1,0.360383,2,3,0,68.2283,0.858845,0.744683,0.398358,0.702419,0.614384,0.678019,39,77,66,87
-66.9129,1,0.360383,3,7,0,67.2424,0.899185,0.851122,0.364711,0.710782,0.389247,0.700802,43,86,52,81
-67.4947,0.953721,0.360383,2,7,0,68.3383,0.878868,0.962804,0.248049,0.706588,0.754189,0.723683,30,85,94,86
-67.135,0.988036,0.360383,2,7,0,68.7961,0.936173,0.842768,0.698445,0.718326,0.244539,0.699048,82,90,24,92
-67.1121,0.981664,0.360383,3,7,0,67.8555,0.782164,0.897498,0.527626,0.686146,0.310819,0.710435,63,76,35,81
-67.0467,1,0.360383,3,7,0,67.2809,0.8585,0.778597,0.644028,0.702347,0.336849,0.685378,70,72,45,79
-68.6518,0.946376,0.360383,3,7,0,69.0036,0.650262,0.680031,0.824643,0.65707,0.225176,0.663746,95,76,33,84
-68.0526,0.993644,0.360383,2,3,0,69.1191,0.783891,0.637579,0.414847,0.686518,0.348286,0.654206,40,87,39,75
-66.9833,0.983473,0.360383,4,15,0,68.8365,0.821139,0.819377,0.48583,0.694478,0.392958,0.694104,59,81,56,90
-67.358,0.984263,0.360383,3,7,0,67.4414,0.872709,0.955581,0.172199,0.705309,0.0919739,0.722236,20,80,17,82
-67.2234,0.994896,0.360383,3,15,0,67.8534,0.775043,0.795597,0.360309,0.684611,0.272385,0.689032,49,85,36,77
-70.4815,0.834221,0.360383,3,15,0,71.2494,0.996333,0.971829,0.693531,0.730337,0.251911,0.725484,77,82,31,86
-68.7931,1,0.360383,4,15,0,70.5046,0.991247,0.853499,0.634686,0.729334,0.58854,0.701301,77,92,76,82
-67.0555,0.991499,0.360383,3,7,0,69.1544,0.823028,0.919139,0.897046,0.694879,0.39239,0.714867,113,87,53,82
-67.5419,0.968031,0.360383,4,15,0,68.7658,0.924812,0.956648,0.728412,0.716022,0.34602,0.72245,93,93,35,88
-70.0665,0.968122,0.360383,3,7,0,70.4236,0.794729,0.997326,0.855387,0.688846,0.854841,0.730533,98,82,99,88
-68.6684,0.9965,0.360383,2,5,0,70.5703,0.874526,0.990305,0.692162,0.705687,0.449878,0.729148,79,76,61,80
-69.3535,0.989867,0.360383,3,7,0,69.6385,0.828994,0.476056,0.697882,0.696142,0.711454,0.616816,82,89,80,65
-68.3365,0.997616,0.360383,3,7,0,70.3993,0.728737,0.97583,0.473199,0.674528,0.438937,0.72628,52,77,52,86
-69.45,0.923683,0.360383,2,3,0,70.0037,0.590888,0.974351,0.38187,0.643569,0.758615,0.725986,41,79,96,92
-70.3028,0.992803,0.360383,3,7,0,71.3369,0.615272,0.992322,0.296674,0.649143,0.801469,0.729546,37,83,96,96
-68.966,0.988037,0.360383,3,7,0,71.1747,0.991704,0.79466,0.647459,0.729424,0.31802,0.688831,74,90,34,81
-67.4718,0.989763,0.360383,3,7,0,69.3449,0.961207,0.873943,0.330629,0.723363,0.539678,0.705566,47,89,63,83
-67.0366,1,0.360383,3,7,0,67.5238,0.915534,0.81648,0.293003,0.714131,0.876657,0.693489,42,92,102,75
-67.1568,0.997623,0.360383,3,7,0,67.2824,0.927206,0.914857,0.497878,0.716508,0.186381,0.713993,54,71,18,89
-66.9421,0.999878,0.360383,3,7,0,67.1895,0.908098,0.872343,0.427248,0.712611,0.573343,0.705233,46,88,71,87
-66.8711,0.99855,0.360383,2,7,0,67.0553,0.863291,0.847125,0.762725,0.703348,0.799348,0.699964,96,80,105,88
-66.9023,0.988129,0.360383,2,7,0,67.2091,0.843655,0.888542,0.626947,0.699234,0.459507,0.708589,76,79,55,87
-66.9005,0.996345,0.360383,3,7,0,67.1033,0.863527,0.827473,0.45802,0.703397,0.681056,0.69582,55,89,85,82
-67.4123,0.980278,0.360383,2,7,0,67.5218,0.783877,0.740379,0.783611,0.686515,0.374924,0.677079,93,84,40,78
-67.4542,0.987888,0.360383,3,7,0,67.9561,0.839205,0.95977,0.137677,0.698298,0.356637,0.723076,11,81,48,84
-67.0606,1,0.360383,2,3,0,67.4594,0.839518,0.925777,0.17669,0.698364,0.545953,0.716218,30,79,76,83
-66.9212,0.983279,0.360383,2,7,0,67.9086,0.892612,0.892507,0.495744,0.709429,0.704489,0.709407,72,88,82,85
-66.9313,0.999175,0.360383,3,7,0,67.0048,0.90464,0.850922,0.161208,0.711902,0.399074,0.70076,15,85,53,87
-67.4151,0.974162,0.360383,2,7,0,67.912,0.919684,0.950466,0.591112,0.714978,0.294197,0.721209,71,82,33,82
-67.0581,0.997721,0.360383,3,7,0,67.7463,0.922465,0.824686,0.698817,0.715544,0.167272,0.69523,83,84,21,83
-67.3315,0.837226,0.360383,2,5,0,71.0804,0.906652,0.948983,0.701521,0.712315,0.531795,0.720911,83,92,66,84
-67.3972,0.998412,0.360383,3,7,0,67.57,0.904611,0.717583,0.341291,0.711896,0.456533,0.672075,48,80,50,69
-67.0865,0.782387,0.360383,2,7,0,71.833,0.906433,0.922674,0.390277,0.71227,0.818775,0.715587,52,72,102,80
-67.3343,0.996642,0.360383,3,7,0,67.4186,0.868368,0.717446,0.243594,0.704406,0.431231,0.672044,30,86,50,80
-67.6583,0.985598,0.360383,2,3,0,67.7328,0.848689,0.666738,0.665771,0.700292,0.374793,0.660772,78,82,49,70
-68.5353,0.953326,0.360383,2,3,0,68.7831,0.806837,0.567013,0.217931,0.691435,0.323889,0.638074,24,82,39,78
-67.2454,1,0.360383,3,7,0,68.8526,0.748677,0.849441,0.380309,0.67889,0.521902,0.70045,43,80,59,80
-67.2911,0.975421,0.360383,3,7,0,68.1527,0.801847,0.940824,0.136242,0.690369,0.357542,0.719266,20,83,45,82
-67.3685,0.999115,0.360383,2,3,0,67.3701,0.795973,0.945773,0.786446,0.689112,0.238716,0.720264,97,84,24,93
-68.1986,0.966635,0.360383,4,15,0,69.0586,0.94648,0.641245,0.742785,0.720407,0.468473,0.655035,91,79,57,79
-67.1394,0.999421,0.360383,3,7,0,68.7534,0.773426,0.892352,0.791108,0.684261,0.420336,0.709375,94,84,55,85
-68.2834,0.968033,0.360383,3,7,0,68.4514,0.911816,0.983769,0.740912,0.713372,0.289811,0.727855,93,80,38,86
-68.9694,0.980361,0.360383,2,7,0,70.2373,0.890138,0.992784,0.76723,0.708919,0.32943,0.729637,97,83,43,87
-69.2151,0.992694,0.360383,3,7,0,69.7788,0.839491,0.9944,0.610435,0.698358,0.458155,0.729956,73,85,58,75
-69.0896,0.997488,0.360383,3,7,0,69.706,0.925391,0.992564,0.208181,0.716139,0.296284,0.729594,26,86,33,80
-69.0456,1,0.360383,1,1,0,69.1025,0.924435,0.992266,0.874347,0.715945,0.374133,0.729535,105,86,49,84
-68.0602,0.989564,0.360383,3,11,0,70.3575,0.960423,0.961864,0.712072,0.723206,0.18325,0.723495,92,93,27,87
-66.9479,0.985532,0.360383,4,15,0,70.4635,0.910041,0.863817,0.176358,0.713009,0.572369,0.703457,21,84,61,86
-67.0847,0.994388,0.360383,2,5,0,67.2856,0.931988,0.866582,0.864528,0.717478,0.795541,0.704034,105,74,89,88
-67.3029,0.983946,0.360383,3,7,0,67.7754,0.943838,0.912994,0.246946,0.719874,0.447159,0.713612,35,83,53,87
-67.5158,0.997093,0.360383,3,15,0,67.8817,0.752263,0.940368,0.27955,0.679672,0.588206,0.719174,41,79,61,84
-66.981,0.999353,0.360383,3,7,0,67.59,0.80612,0.877722,0.193727,0.691282,0.297195,0.70635,18,82,36,88
-67.9865,0.954515,0.360383,3,7,0,68.4541,0.763058,0.971037,0.432433,0.682017,0.620319,0.725326,58,79,74,87
-67.3616,0.972531,0.360383,1,3,0,68.8399,0.844049,0.954826,0.549659,0.699317,0.480679,0.722085,70,89,62,85
-67.1117,0.998179,0.360383,3,7,0,67.5739,0.926574,0.813675,0.672539,0.71638,0.779934,0.692892,85,82,93,84
-67.0266,0.999936,0.360383,3,7,0,67.1689,0.921411,0.886579,0.164217,0.71533,0.5364,0.708184,21,87,65,92
-67.054,0.998939,0.360383,3,7,0,67.2151,0.818997,0.916864,0.485797,0.694023,0.74827,0.714403,51,84,94,78
-67.0015,0.997289,0.360383,3,7,0,67.2304,0.856413,0.791464,0.232642,0.701911,0.454836,0.688146,26,80,55,90
-66.9077,0.999713,0.360383,3,7,0,67.064,0.829834,0.870349,0.474794,0.69632,0.565599,0.704818,65,94,61,92
-67.9749,0.960213,0.360383,2,7,0,68.1891,0.770298,0.9719,0.198874,0.683585,0.427302,0.725498,30,85,53,84
-67.8423,1,0.360383,3,7,0,68.2524,0.879046,0.975734,0.142307,0.706625,0.775049,0.726261,21,84,98,90
-69.1374,0.978321,0.360383,4,15,0,69.4659,0.98626,0.668708,0.0630931,0.728349,0.690014,0.661214,7,77,81,80
-67.941,1,0.360383,4,15,0,69.1563,0.748639,0.966231,0.80864,0.678882,0.466892,0.724368,92,83,50,95
-69.0599,0.985104,0.360383,3,7,0,69.4531,0.910769,0.508872,0.111068,0.713157,0.269949,0.624542,12,79,31,70
-67.8241,1,0.360383,3,7,0,69.8168,0.777153,0.67462,0.476868,0.685066,0.419692,0.662537,60,80,55,80
-67.4228,0.999006,0.360383,3,7,0,68.4941,0.788409,0.947698,0.666416,0.68749,0.945689,0.720652,77,81,114,82
-67.4258,0.99606,0.360383,2,3,0,67.6549,0.813165,0.954345,0.294557,0.692783,0.39582,0.721988,36,80,45,90
-68.1126,0.844258,0.360383,3,7,0,72.9586,0.667995,0.749128,0.594979,0.661054,0.207284,0.678989,73,81,32,84
-68.8612,0.983236,0.360383,3,7,0,69.1258,0.573453,0.786562,0.433714,0.639559,0.39146,0.687093,48,77,46,92
-68.7135,1,0.360383,1,1,0,68.9415,0.587448,0.7861,0.626856,0.642779,0.209072,0.686993,72,75,23,87
-68.1559,1,0.360383,2,3,0,68.7022,0.64855,0.777539,0.822602,0.656684,0.497157,0.685149,96,79,55,79
-67.7958,0.852081,0.360383,4,15,0,71.8807,0.961743,0.747432,0.646443,0.723471,0.382048,0.678619,79,90,40,85
-68.018,0.996538,0.360383,3,15,0,68.6986,0.662765,0.925275,0.420234,0.659881,0.196875,0.716116,48,81,25,94
-69.1249,0.958098,0.360383,3,7,0,69.7863,0.538815,0.889551,0.445345,0.631537,0.378476,0.708798,50,79,40,80
-68.193,0.994631,0.360383,3,7,0,70.0844,0.968547,0.702601,0.530282,0.72483,0.153518,0.668764,63,83,20,86
-67.0495,0.874621,0.360383,4,15,0,71.12,0.797164,0.897308,0.428975,0.689367,0.549212,0.710396,55,72,63,85
-67.1593,0.997765,0.360383,4,15,0,67.227,0.939548,0.875046,0.359991,0.719008,0.87277,0.705795,41,87,104,84
-66.8848,0.997923,0.360383,2,7,0,67.3231,0.889967,0.863607,0.357346,0.708883,0.717742,0.703414,40,87,88,80
-67.4764,0.960933,0.360383,3,7,0,68.7271,0.959523,0.896538,0.375253,0.723026,0.272538,0.710238,40,83,24,89
-68.1092,0.98366,0.360383,3,7,0,68.6974,0.751692,0.973112,0.379775,0.679547,0.622636,0.725739,46,84,75,102
-68.5884,0.976386,0.360383,4,15,0,70.4714,0.96771,0.975742,0.681335,0.724663,0.390157,0.726263,84,90,50,93
-68.6642,0.996252,0.360383,3,15,0,69.6698,0.896272,0.989894,0.466423,0.710183,0.707229,0.729067,45,89,91,89
-69.0314,0.927151,0.360383,2,7,0,73.0388,0.986335,0.964417,0.374935,0.728363,0.48154,0.724005,50,78,58,84
-69.3166,0.992275,0.360383,3,15,0,69.903,0.988468,0.666341,0.488073,0.728785,0.296198,0.660683,58,93,33,81
-68.0273,0.996091,0.360383,3,7,0,69.602,0.917378,0.977615,0.509218,0.714507,0.596028,0.726635,68,80,71,102
-68.2438,0.998088,0.360383,2,3,0,68.4036,0.902495,0.98373,0.173467,0.711462,0.280843,0.727848,15,90,36,91
-68.7378,0.989376,0.360383,3,15,0,69.7849,0.984645,0.954344,0.811445,0.728029,0.560322,0.721988,98,86,61,86
-68.7192,1,0.360383,2,3,0,68.7596,0.984504,0.953673,0.26116,0.728001,0.594346,0.721853,28,84,70,89
-67.0674,0.997288,0.360383,3,11,0,69.0882,0.851454,0.929049,0.151959,0.700872,0.619576,0.716882,24,82,67,78
-66.8831,0.996969,0.360383,2,7,0,67.2735,0.889015,0.866289,0.619041,0.708687,0.751977,0.703973,75,99,87,85
-67.1328,0.992094,0.360383,2,7,0,67.2802,0.9361,0.88208,0.600349,0.718311,0.80994,0.707253,66,85,99,87
-67.0763,0.999895,0.360383,3,7,0,67.1995,0.928248,0.836827,0.607446,0.71672,0.571614,0.697796,76,81,64,82
-67.1678,0.999058,0.360383,3,7,0,67.237,0.939741,0.844928,0.33037,0.719047,0.659933,0.699502,40,98,77,91
-69.0379,0.912822,0.360383,2,3,0,69.4304,0.89183,0.504814,0.279346,0.709268,0.195152,0.62359,34,85,26,78
-67.1782,1,0.360383,4,15,0,69.2141,0.94061,0.882305,0.876353,0.719223,0.221109,0.7073,104,86,22,89
-68.8218,0.971839,0.360383,2,7,0,69.2847,0.990239,0.919686,0.630413,0.729135,0.579918,0.714978,78,81,69,89
-69.8383,0.991175,0.360383,3,15,0,71.7846,0.995758,0.945002,0.31096,0.730224,0.312952,0.720109,31,90,37,93
-67.6228,0.993419,0.360383,3,11,0,69.9993,0.731502,0.755068,0.695125,0.675135,0.78161,0.680282,90,79,100,88
-69.8665,0.871376,0.360383,2,3,0,70.0321,0.486585,0.798021,0.803672,0.619302,0.58298,0.689551,98,81,66,85
-69.3554,0.985087,0.360383,2,3,0,70.6216,0.518739,0.843131,0.155556,0.626853,0.608897,0.699124,24,77,77,80
-71.2987,0.959626,0.360383,4,15,0,71.6925,0.380784,0.858535,0.178536,0.594062,0.688867,0.702354,12,78,90,85
-70.1236,1,0.360383,3,7,0,71.2984,0.46058,0.838091,0.721882,0.613152,0.370856,0.698063,84,78,35,86
-70.0168,1,0.360383,2,3,0,70.4756,0.467148,0.873722,0.41297,0.614709,0.31362,0.70552,51,76,39,79
-69.1599,1,0.360383,2,3,0,70.0954,0.537764,0.898744,0.692695,0.631292,0.16059,0.710691,81,76,20,84
-67.6198,1,0.360383,3,7,0,69.6208,0.929841,0.958995,0.52087,0.717043,0.707372,0.72292,63,86,89,67
-69.0826,0.984112,0.360383,3,7,0,69.2748,0.881849,0.993676,0.508467,0.707205,0.288851,0.729813,60,82,32,85
-66.908,0.994569,0.360383,3,11,0,69.037,0.881587,0.89502,0.501085,0.707151,0.698554,0.709925,59,96,74,89
-66.9464,0.998412,0.360383,3,7,0,66.9972,0.866851,0.909263,0.477368,0.70409,0.747772,0.712849,61,95,89,91
-67.1295,0.992519,0.360383,3,7,0,67.4155,0.784918,0.812304,0.604972,0.686739,0.619373,0.6926,72,85,72,88
-67.6482,0.988794,0.360383,3,7,0,67.6544,0.719719,0.766671,0.771161,0.672545,0.413965,0.6828,101,86,45,83
-67.3097,1,0.360383,2,3,0,67.7093,0.748399,0.813725,0.19539,0.67883,0.619968,0.692903,17,83,72,86
-68.7072,0.912642,0.360383,3,7,0,69.7032,0.900243,0.54135,0.611559,0.711,0.474011,0.632126,78,82,51,77
-69.3698,0.983368,0.360383,2,3,0,69.4407,0.887265,0.471839,0.622314,0.708325,0.712683,0.615819,68,84,87,66
-68.6966,1,0.360383,1,1,0,69.3397,0.893432,0.540478,0.413409,0.709598,0.201068,0.631924,47,92,22,76
-71.8992,0.839442,0.360383,3,11,0,72.8,0.83377,0.999625,0.277103,0.697151,0.762053,0.730985,31,80,98,83
-73.0059,0.991312,0.360383,3,7,0,73.1944,0.937342,0.999843,0.167431,0.718562,0.30165,0.731028,19,82,41,90
-72.0519,0.968711,0.360383,3,15,0,75.0536,0.994032,0.996864,0.667712,0.729884,0.670917,0.730442,86,79,78,98
-68.6273,1,0.360383,3,7,0,72.3063,0.911844,0.988835,0.488045,0.713377,0.763043,0.728858,49,86,96,87
-68.0997,0.999829,0.360383,3,7,0,68.873,0.935999,0.9759,0.744594,0.718291,0.794532,0.726294,87,93,94,84
-67.6398,0.999419,0.360383,3,15,0,68.514,0.794574,0.962639,0.716242,0.688813,0.66961,0.72365,87,82,78,93
-68.6894,0.952793,0.360383,3,7,0,69.5575,0.580647,0.902407,0.856197,0.641216,0.477044,0.711444,100,71,63,82
-67.5142,0.993356,0.360383,3,11,0,69.6078,0.943247,0.94243,0.383441,0.719755,0.264799,0.71959,40,91,34,92
-68.3307,0.983398,0.360383,2,7,0,69.3728,0.984238,0.910955,0.664513,0.727948,0.223968,0.713196,88,84,28,86
-67.1972,0.999884,0.360383,2,7,0,68.4684,0.943405,0.862479,0.60085,0.719787,0.332788,0.703178,74,84,40,88
-67.4142,0.993251,0.360383,1,3,0,67.6309,0.95766,0.843421,0.703752,0.722653,0.288238,0.699185,78,94,36,90
-67.7766,0.993627,0.360383,2,7,0,68.1936,0.972215,0.827632,0.659764,0.725561,0.270023,0.695854,83,83,29,82
-67.0571,0.997413,0.360383,3,15,0,67.9609,0.885283,0.926754,0.409813,0.707916,0.919061,0.716416,51,85,113,79
-67.1796,0.988201,0.360383,3,7,0,67.7298,0.900421,0.937411,0.354579,0.711036,0.781543,0.718576,36,87,99,81
-67.2349,0.997636,0.360383,3,7,0,67.5479,0.945699,0.845279,0.561301,0.720249,0.383511,0.699576,67,73,47,83
-68.1699,0.979971,0.360383,3,7,0,68.7554,0.630623,0.827408,0.351136,0.652631,0.682186,0.695807,38,74,83,86
-67.7727,0.989406,0.360383,3,7,0,69.2185,0.93345,0.965093,0.61218,0.717775,0.682447,0.72414,57,91,83,81
-69.6825,0.986892,0.360383,3,7,0,69.7764,0.713061,0.993731,0.187631,0.671077,0.353333,0.729824,22,84,42,86
-68.7955,0.992353,0.360383,3,15,0,70.1255,0.947001,0.987343,0.26378,0.720512,0.265077,0.728563,29,98,27,87
-69.3133,0.99221,0.360383,4,15,0,70.4841,0.762663,0.993265,0.264347,0.681932,0.434389,0.729732,26,87,52,88
