# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-11 07:28:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/szh/AppData/Local/Temp/RtmpUxxAsl/standata-560c52aa6cbe.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503110828-1-8bf2bf.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503110828-1-542326.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l,theta_w_prior,theta_w_posterior,theta_l_prior,theta_l_posterior,prior_w_preds,posterior_w_preds,prior_l_preds,posterior_l_preds
# Adaptation terminated
# Step size = 0.293665
# Diagonal elements of inverse mass matrix:
# 1.4146, 1.68843
-63.1134,0.978637,0.293665,2,5,0,64.9222,0.80217,0.855307,0.318076,0.690438,0.706568,0.701679,100,78,96,82
-62.6466,1,0.293665,4,15,0,63.1723,0.857881,0.881921,0.242195,0.702218,0.594554,0.70722,104,86,106,77
-62.2116,0.996538,0.293665,2,7,0,62.9844,0.916314,0.811123,0.823961,0.714291,0.339845,0.692349,109,87,93,80
-62.2066,0.995661,0.293665,4,15,0,62.4711,0.934401,0.825235,0.734331,0.717967,0.20971,0.695346,114,81,99,84
-62.5088,0.988222,0.293665,2,7,0,62.8759,0.950062,0.907983,0.415143,0.721128,0.498932,0.712587,115,83,111,85
-62.8815,0.997871,0.293665,4,15,0,63.0463,0.851117,0.91483,0.235761,0.700801,0.244465,0.713987,105,83,114,82
-62.6406,1,0.293665,2,3,0,62.8907,0.86765,0.897432,0.30969,0.704256,0.190705,0.710421,104,79,113,87
-62.5496,0.999868,0.293665,4,15,0,62.8309,0.967946,0.74676,0.669952,0.72471,0.749066,0.678472,115,88,91,78
-63.7228,0.984854,0.293665,3,7,0,63.795,0.988283,0.937706,0.906303,0.728749,0.293997,0.718636,120,97,112,86
-63.5129,0.999885,0.293665,2,3,0,63.8255,0.988297,0.915558,0.665054,0.728751,0.658136,0.714136,120,88,108,82
-63.1958,1,0.293665,3,7,0,63.547,0.983375,0.911564,0.699683,0.727777,0.584089,0.71332,119,83,108,81
-64.7694,0.994764,0.293665,3,15,0,65.2741,0.997686,0.861633,0.632962,0.730603,0.32612,0.703002,120,89,105,88
-62.5066,0.998387,0.293665,3,15,0,65.0806,0.956864,0.898138,0.245561,0.722494,0.359473,0.710567,117,86,109,87
-62.4944,0.999868,0.293665,2,3,0,62.5288,0.956874,0.895776,0.647479,0.722495,0.313175,0.710081,113,91,105,86
-63.122,0.995787,0.293665,3,7,0,63.1994,0.981273,0.678214,0.528496,0.727361,0.198609,0.66334,113,95,87,77
-62.5838,0.999034,0.293665,3,11,0,63.2478,0.905424,0.921072,0.557533,0.712063,0.734473,0.715261,111,84,115,82
-62.4798,0.999436,0.293665,3,11,0,62.6264,0.95335,0.705277,0.509654,0.721788,0.643067,0.669357,115,86,95,76
-62.7261,0.993918,0.293665,3,7,0,62.9048,0.930145,0.62349,0.648423,0.717105,0.958502,0.651012,111,88,74,81
-63.3891,0.982247,0.293665,4,15,0,64.3124,0.781895,0.871706,0.443181,0.686088,0.212881,0.705101,98,85,106,85
-63.1233,1,0.293665,4,15,0,64.0955,0.986653,0.783279,0.758754,0.728426,0.182809,0.686386,118,100,94,82
-64.0814,0.988787,0.293665,3,7,0,64.389,0.99365,0.918772,0.630555,0.729808,0.498468,0.714792,117,93,112,84
-63.29,0.996936,0.293665,3,15,0,64.8441,0.804438,0.907245,0.116447,0.690923,0.882462,0.712436,97,85,102,86
-62.2243,0.995205,0.293665,2,5,0,63.5803,0.941021,0.828357,0.341401,0.719306,0.21667,0.696007,109,86,95,93
-62.2196,0.999242,0.293665,2,7,0,62.2898,0.912884,0.812367,0.441371,0.71359,0.0479714,0.692614,108,96,97,81
-62.2809,0.982727,0.293665,2,7,0,63.162,0.930235,0.872659,0.399506,0.717123,0.490258,0.705299,113,84,105,86
-63.2627,0.984864,0.293665,3,9,0,63.3154,0.96097,0.961618,0.716493,0.723316,0.216617,0.723446,117,84,112,72
-63.0654,0.999774,0.293665,2,3,0,63.3216,0.95965,0.952261,0.545607,0.723052,0.206975,0.72157,116,87,116,90
